request_id,department_id,request_date,fiscal_year,loggedTime
13057,2,4/27/2013,2013,11.1
13058,2,4/28/2013,2013,8.2
13059,2,4/29/2013,2013,8.1
13060,2,4/29/2013,2013,8.2
13061,6,4/30/2013,2013,1.9
13062,3,5/1/2013,2013,8.2
13063,2,5/2/2013,2013,4.2
13064,4,5/2/2013,2013,26
13065,4,5/2/2013,2013,19
13066,1,5/3/2013,2013,11.3
13067,4,5/4/2013,2013,10.1
13068,6,5/4/2013,2013,9.6
13069,2,5/4/2013,2013,3.8
13070,5,5/5/2013,2013,4.9
13071,4,5/5/2013,2013,15
13072,2,5/7/2013,2013,13.7
13073,2,5/8/2013,2013,8.2
13074,2,5/10/2013,2013,8.2
13075,1,5/10/2013,2013,5
13076,1,5/11/2013,2013,11.3
13077,4,5/12/2013,2013,8.2
13078,3,5/12/2013,2013,5.6
13079,4,5/13/2013,2013,12.4
13080,4,5/13/2013,2013,5.1
13081,1,5/14/2013,2013,5
13082,5,5/15/2013,2013,8.5
13083,1,5/15/2013,2013,2.6
13084,5,5/16/2013,2013,4.7
13085,1,5/17/2013,2013,14.2
13086,4,5/17/2013,2013,1.6
13087,1,5/17/2013,2013,20.6
13088,1,5/18/2013,2013,5.3
13089,3,5/18/2013,2013,11.1
13090,2,5/19/2013,2013,13.9
13091,5,5/19/2013,2013,5.4
13092,2,5/20/2013,2013,1.4
13093,4,5/20/2013,2013,8.6
13094,4,5/21/2013,2013,3.6
13095,2,5/21/2013,2013,8.2
13096,2,5/22/2013,2013,46.8
13097,2,5/22/2013,2013,3.7
13098,2,5/23/2013,2013,8.2
13099,3,5/23/2013,2013,10.2
13100,2,5/24/2013,2013,14.9
13101,2,5/24/2013,2013,4.1
13102,4,5/24/2013,2013,8.2
13103,3,5/25/2013,2013,50.4
13104,2,5/25/2013,2013,6.7
13105,2,5/26/2013,2013,8.3
13106,4,5/26/2013,2013,8.2
13107,2,5/26/2013,2013,3.2
13108,2,5/27/2013,2013,9.1
13109,4,5/27/2013,2013,10.7
13110,1,5/28/2013,2013,39.9
13111,1,5/28/2013,2013,16.1
13112,4,5/29/2013,2013,8.2
13113,2,5/29/2013,2013,8
13114,6,5/29/2013,2013,8.9
13115,2,5/30/2013,2013,8.2
13116,2,5/31/2013,2013,8.8
13117,2,5/31/2013,2013,2.5
13118,1,6/1/2013,2013,10.8
13119,1,6/1/2013,2013,8.3
13120,1,6/1/2013,2013,8.2
13121,4,6/2/2013,2013,8.6
13122,4,6/3/2013,2013,6.6
13123,4,6/3/2013,2013,6.4
13124,4,6/3/2013,2013,2.2
13125,2,6/3/2013,2013,10.2
13126,3,6/4/2013,2013,4.1
13127,2,6/4/2013,2013,12.3
13128,2,6/5/2013,2013,1.7
13129,4,6/6/2013,2013,2.8
13130,2,6/6/2013,2013,7.7
13131,1,6/7/2013,2013,18.2
13132,2,6/7/2013,2013,8.2
13133,6,6/7/2013,2013,3.3
13134,2,6/8/2013,2013,5.3
13135,2,6/8/2013,2013,9.1
13136,2,6/9/2013,2013,3.2
13137,2,6/9/2013,2013,8.2
13138,2,6/9/2013,2013,21.8
13139,1,6/10/2013,2013,5
13140,6,6/10/2013,2013,13
13141,5,6/11/2013,2013,4
13142,6,6/11/2013,2013,10.8
13143,2,6/12/2013,2013,6.5
13144,4,6/12/2013,2013,8.6
13145,4,6/13/2013,2013,5.4
13146,2,6/13/2013,2013,30.3
13147,2,6/14/2013,2013,9.7
13148,4,6/14/2013,2013,5.2
13149,6,6/14/2013,2013,6.6
13150,1,6/15/2013,2013,2.3
13151,4,6/15/2013,2013,6.6
13152,2,6/15/2013,2013,8.7
13153,4,6/16/2013,2013,34.9
13154,4,6/16/2013,2013,2
13155,2,6/17/2013,2013,4.4
13156,1,6/17/2013,2013,10.9
13157,2,6/17/2013,2013,10.4
13158,2,6/18/2013,2013,12.2
13159,2,6/18/2013,2013,22
13160,2,6/18/2013,2013,6
13161,2,6/19/2013,2013,8.2
13162,2,6/19/2013,2013,11.4
13163,4,6/19/2013,2013,9.7
13164,4,6/20/2013,2013,3.4
13165,2,6/20/2013,2013,3.9
13166,4,6/20/2013,2013,8.1
13167,2,6/21/2013,2013,11.7
13168,3,6/21/2013,2013,4.6
13169,1,6/22/2013,2013,3.1
13170,4,6/22/2013,2013,7.2
13171,4,6/23/2013,2013,6.2
13172,1,6/23/2013,2013,12.2
13173,2,6/24/2013,2013,4.3
13174,1,6/24/2013,2013,8.2
13175,5,6/25/2013,2013,19.9
13176,2,6/25/2013,2013,5.6
13177,1,6/25/2013,2013,8.3
13178,1,6/26/2013,2013,3.2
13179,2,6/26/2013,2013,3.8
13180,4,6/26/2013,2013,8.2
13181,4,6/27/2013,2013,5.5
13182,1,6/28/2013,2013,10.6
13183,4,6/28/2013,2013,3.8
13184,2,6/29/2013,2013,8.2
13185,4,6/29/2013,2013,3.6
13186,2,6/29/2013,2013,31.1
13187,2,6/30/2013,2013,14.2
13188,4,6/30/2013,2013,13.6
13189,1,7/1/2013,2013,6.1
13190,4,7/1/2013,2013,34
13191,4,7/2/2013,2013,2.8
13192,2,7/2/2013,2013,6.9
13193,6,7/2/2013,2013,36.4
13194,1,7/3/2013,2013,16.3
13195,3,7/4/2013,2013,8.2
13196,4,7/4/2013,2013,13.6
13197,2,7/5/2013,2013,7.7
13198,4,7/5/2013,2013,8.6
13199,2,7/6/2013,2013,11.3
13200,6,7/6/2013,2013,8
13201,3,7/7/2013,2013,7.8
13202,3,7/7/2013,2013,5.6
13203,2,7/7/2013,2013,6.9
13204,1,7/8/2013,2013,7.7
13205,2,7/8/2013,2013,18
13206,2,7/9/2013,2013,10.3
13207,3,7/9/2013,2013,6.9
13208,5,7/10/2013,2013,8
13209,2,7/10/2013,2013,8.2
13210,4,7/11/2013,2013,4.1
13211,2,7/11/2013,2013,8.2
13212,2,7/12/2013,2013,13.5
13213,4,7/12/2013,2013,4.2
13214,2,7/13/2013,2013,1.1
13215,1,7/13/2013,2013,16.2
13216,1,7/14/2013,2013,11.1
13217,4,7/14/2013,2013,5.3
13218,1,7/15/2013,2013,10.4
13219,2,7/16/2013,2013,4
13220,2,7/16/2013,2013,14.2
13221,4,7/17/2013,2013,20
13222,4,7/18/2013,2013,7.6
13223,2,7/18/2013,2013,62.9
13224,5,7/19/2013,2013,3.8
13225,4,7/19/2013,2013,8.5
13226,2,7/20/2013,2013,8.2
13227,6,7/21/2013,2013,15.2
13228,3,7/22/2013,2013,8.2
13229,4,7/22/2013,2013,11.4
13230,1,7/23/2013,2013,12.3
13231,1,7/24/2013,2013,13.2
13232,2,7/24/2013,2013,9.5
13233,6,7/25/2013,2013,8.2
13234,2,7/25/2013,2013,4.1
13235,2,7/27/2013,2013,4.3
13236,2,7/27/2013,2013,27.7
13237,4,7/28/2013,2013,8.9
13238,1,7/29/2013,2013,14
13239,1,7/30/2013,2013,3.1
13240,4,7/31/2013,2013,8.2
13241,4,7/31/2013,2013,5.1
13242,1,8/1/2013,2013,6.6
13243,4,8/1/2013,2013,2.3
13244,4,8/2/2013,2013,8.9
13245,1,8/3/2013,2013,8.2
13246,1,8/4/2013,2013,3.9
13247,6,8/4/2013,2013,12.5
13248,2,8/5/2013,2013,14.5
13249,2,8/6/2013,2013,13.5
13250,4,8/7/2013,2013,8.4
13251,2,8/7/2013,2013,8.2
13252,2,8/8/2013,2013,4.3
13253,1,8/9/2013,2013,10
13254,6,8/10/2013,2013,11.8
13255,4,8/10/2013,2013,8.2
13256,2,8/11/2013,2013,8.2
13257,2,8/12/2013,2013,5.7
13258,2,8/12/2013,2013,11.1
13259,2,8/13/2013,2013,4.3
13260,4,8/13/2013,2013,8.9
13261,2,8/13/2013,2013,9.1
13262,4,8/14/2013,2013,8.2
13263,4,8/14/2013,2013,5.2
13264,4,8/15/2013,2013,13.9
13265,1,8/16/2013,2013,10.5
13266,1,8/16/2013,2013,5.4
13267,2,8/17/2013,2013,8
13268,4,8/17/2013,2013,8.4
13269,5,8/18/2013,2013,9.6
13270,1,8/18/2013,2013,7.2
13271,4,8/19/2013,2013,7.6
13272,2,8/19/2013,2013,5.5
13273,6,8/19/2013,2013,19.1
13274,2,8/20/2013,2013,8.2
13275,1,8/20/2013,2013,45.4
13276,4,8/21/2013,2013,13.4
13277,1,8/21/2013,2013,18.3
13278,4,8/22/2013,2013,5
13279,3,8/22/2013,2013,11.4
13280,4,8/23/2013,2013,6.6
13281,4,8/23/2013,2013,14
13282,1,8/24/2013,2013,14.2
13283,1,8/24/2013,2013,4
13284,1,8/24/2013,2013,20.5
13285,2,8/25/2013,2013,10.5
13286,4,8/25/2013,2013,7.7
13287,1,8/26/2013,2013,7.3
13288,1,8/26/2013,2013,9
13289,1,8/27/2013,2013,8.2
13290,2,8/27/2013,2013,12.5
13291,4,8/28/2013,2013,9.3
13292,3,8/28/2013,2013,7.7
13293,1,8/29/2013,2013,2.1
13294,6,8/30/2013,2013,28.4
13295,2,8/30/2013,2013,3.2
13296,4,8/31/2013,2013,4.6
13297,4,8/31/2013,2013,9
13298,4,8/31/2013,2013,21.8
13299,1,9/1/2013,2013,55.8
13300,2,9/1/2013,2013,6.4
13301,2,9/2/2013,2013,11.5
13302,1,9/2/2013,2013,19.1
13303,4,9/3/2013,2013,6
13304,4,9/3/2013,2013,8.2
13305,2,9/4/2013,2013,8.2
13306,2,9/5/2013,2013,8.9
13307,1,9/5/2013,2013,6
13308,2,9/5/2013,2013,7.9
13309,1,9/6/2013,2013,4.3
13310,2,9/6/2013,2013,10.3
13311,5,9/6/2013,2013,24.1
13312,1,9/7/2013,2013,6.4
13313,1,9/7/2013,2013,17.7
13314,4,9/8/2013,2013,8.2
13315,2,9/8/2013,2013,4.5
13316,4,9/8/2013,2013,8.2
13317,6,9/9/2013,2013,8.2
13318,1,9/9/2013,2013,4.1
13319,2,9/10/2013,2013,6.3
13320,4,9/10/2013,2013,6.7
13321,4,9/10/2013,2013,8.2
13322,4,9/11/2013,2013,7.7
13323,1,9/11/2013,2013,50.4
13324,1,9/12/2013,2013,1.2
13325,2,9/12/2013,2013,3.8
13326,4,9/13/2013,2013,8.9
13327,2,9/13/2013,2013,29.1
13328,4,9/13/2013,2013,7.4
13329,4,9/14/2013,2013,10.2
13330,2,9/14/2013,2013,12.1
13331,4,9/14/2013,2013,10.3
13332,4,9/14/2013,2013,8.2
13333,1,9/15/2013,2013,7.7
13334,4,9/15/2013,2013,8.6
13335,2,9/15/2013,2013,4.4
13336,1,9/16/2013,2013,7.2
13337,1,9/16/2013,2013,14.7
13338,1,9/17/2013,2013,29.5
13339,2,9/17/2013,2013,3.6
13340,2,9/17/2013,2013,9.3
13341,2,9/18/2013,2013,7.6
13342,2,9/18/2013,2013,37.1
13343,6,9/18/2013,2013,8.2
13344,1,9/19/2013,2013,3.1
13345,2,9/19/2013,2013,8.2
13346,4,9/20/2013,2013,5.8
13347,4,9/20/2013,2013,3.9
13348,3,9/20/2013,2013,8.2
13349,2,9/21/2013,2013,25.5
13350,5,9/21/2013,2013,3.2
13351,2,9/22/2013,2013,6.2
13352,6,9/22/2013,2013,14.8
13353,4,9/22/2013,2013,19
13354,4,9/23/2013,2013,23.5
13355,2,9/23/2013,2013,6.1
13356,2,9/24/2013,2013,10
13357,4,9/24/2013,2013,19.7
13358,5,9/24/2013,2013,9.1
13359,4,9/25/2013,2013,2.8
13360,3,9/25/2013,2013,9.8
13361,1,9/25/2013,2013,8.2
13362,1,9/26/2013,2013,1.3
13363,4,9/26/2013,2013,7.2
13364,4,9/26/2013,2013,9.2
13365,1,9/27/2013,2013,8.9
13366,5,9/27/2013,2013,10.3
13367,6,9/28/2013,2013,8.2
13368,4,9/28/2013,2013,21.7
13369,5,9/29/2013,2013,29.9
13370,6,9/29/2013,2013,6
13371,2,9/29/2013,2013,2.7
13372,1,9/30/2013,2013,15.9
13373,2,9/30/2013,2013,7.3
13374,4,9/30/2013,2013,8.2
13375,2,10/1/2013,2013,13
13376,4,10/1/2013,2013,9
13377,6,10/2/2013,2013,2
13378,2,10/2/2013,2013,1.5
13379,6,10/3/2013,2013,3.1
13380,4,10/3/2013,2013,12.7
13381,2,10/4/2013,2013,5.8
13382,1,10/4/2013,2013,15.4
13383,2,10/4/2013,2013,2
13384,1,10/5/2013,2013,7.2
13385,4,10/6/2013,2013,5.3
13386,4,10/6/2013,2013,10.7
13387,2,10/7/2013,2013,4.2
13388,2,10/7/2013,2013,18.4
13389,5,10/8/2013,2013,4.5
13390,3,10/8/2013,2013,1.9
13391,2,10/9/2013,2013,1.9
13392,4,10/9/2013,2013,10.6
13393,1,10/10/2013,2013,13.1
13394,2,10/10/2013,2013,8.2
13395,4,10/11/2013,2013,17.5
13396,4,10/12/2013,2013,119.1
13397,2,10/12/2013,2013,8.2
13398,4,10/13/2013,2013,7.4
13399,4,10/13/2013,2013,9
13400,4,10/14/2013,2013,1.6
13401,1,10/14/2013,2013,5.9
13402,4,10/14/2013,2013,35.2
13403,1,10/15/2013,2013,50.4
13404,6,10/16/2013,2013,10.2
13405,2,10/16/2013,2013,4.5
13406,4,10/17/2013,2013,12.8
13407,1,10/18/2013,2013,3.2
13408,2,10/18/2013,2013,13.1
13409,2,10/19/2013,2013,24.7
13410,2,10/19/2013,2013,7
13411,4,10/20/2013,2013,51.3
13412,2,10/21/2013,2013,9.1
13413,4,10/21/2013,2013,9.5
13414,2,10/22/2013,2013,8.2
13415,6,10/22/2013,2013,20.9
13416,6,10/22/2013,2013,26.8
13417,5,10/23/2013,2013,8.2
13418,2,10/24/2013,2013,4.2
13419,3,10/24/2013,2013,8.2
13420,1,10/25/2013,2013,1.7
13421,2,10/25/2013,2013,9.5
13422,4,10/26/2013,2013,7.4
13423,2,10/26/2013,2013,5.2
13424,4,10/27/2013,2013,8.2
13425,4,10/28/2013,2013,12.6
13426,2,10/29/2013,2013,8.2
13427,5,10/30/2013,2013,3.4
13428,4,10/31/2013,2013,41.6
13429,3,10/31/2013,2013,7.7
13430,1,11/1/2013,2013,8.2
13431,2,11/2/2013,2013,8.2
13432,2,11/2/2013,2013,1.9
13433,1,11/3/2013,2013,8.2
13434,1,11/3/2013,2013,5.6
13435,4,11/4/2013,2013,18.4
13436,1,11/4/2013,2013,8.6
13437,2,11/5/2013,2013,8.9
13438,2,11/5/2013,2013,7.5
13439,4,11/6/2013,2013,25.2
13440,4,11/6/2013,2013,2.3
13441,6,11/7/2013,2013,10.4
13442,4,11/8/2013,2013,6.8
13443,4,11/9/2013,2013,8.2
13444,6,11/10/2013,2013,8.6
13445,4,11/11/2013,2013,7.1
13446,1,11/11/2013,2013,11.7
13447,1,11/12/2013,2013,6.2
13448,2,11/12/2013,2013,10.3
13449,4,11/13/2013,2013,4.4
13450,1,11/13/2013,2013,3.6
13451,4,11/14/2013,2013,8.1
13452,2,11/15/2013,2013,2
13453,1,11/15/2013,2013,6
13454,4,11/16/2013,2013,11.6
13455,2,11/16/2013,2013,4.8
13456,2,11/17/2013,2013,7.4
13457,4,11/17/2013,2013,9
13458,6,11/18/2013,2013,8.7
13459,4,11/18/2013,2013,17.7
13460,2,11/19/2013,2013,3.7
13461,4,11/19/2013,2013,3.6
13462,1,11/20/2013,2013,6.2
13463,2,11/20/2013,2013,8.3
13464,1,11/21/2013,2013,34.4
13465,1,11/21/2013,2013,6.2
13466,1,11/22/2013,2013,4.1
13467,4,11/22/2013,2013,13
13468,2,11/22/2013,2013,8.2
13469,2,11/23/2013,2013,14.6
13470,4,11/23/2013,2013,8.2
13471,4,11/24/2013,2013,9.4
13472,1,11/24/2013,2013,7.9
13473,1,11/25/2013,2013,8.2
13474,6,11/26/2013,2013,7.3
13475,4,11/26/2013,2013,8.2
13476,2,11/26/2013,2013,9.7
13477,2,11/27/2013,2013,8.2
13478,2,11/27/2013,2013,6
13479,1,11/28/2013,2013,6
13480,2,11/28/2013,2013,12.1
13481,2,11/29/2013,2013,3
13482,4,11/29/2013,2013,6.5
13483,3,11/29/2013,2013,12.2
13484,1,11/30/2013,2013,8.2
13485,2,11/30/2013,2013,6.2
13486,2,12/1/2013,2013,8.2
13487,4,12/1/2013,2013,6.6
13488,2,12/1/2013,2013,13.4
13489,4,12/2/2013,2013,8.5
13490,1,12/2/2013,2013,5.7
13491,2,12/3/2013,2013,6.4
13492,1,12/3/2013,2013,4.8
13493,2,12/4/2013,2013,6.7
13494,2,12/4/2013,2013,4.3
13495,4,12/5/2013,2013,5.1
13496,2,12/5/2013,2013,18.8
13497,3,12/5/2013,2013,1.5
13498,4,12/6/2013,2013,8.3
13499,4,12/6/2013,2013,2.9
13500,2,12/7/2013,2013,4.5
13501,4,12/7/2013,2013,67.1
13502,1,12/8/2013,2013,8.8
13503,1,12/8/2013,2013,7.5
13504,4,12/9/2013,2013,13.8
13505,2,12/9/2013,2013,6.8
13506,4,12/9/2013,2013,11.6
13507,2,12/10/2013,2013,3.8
13508,4,12/10/2013,2013,5.7
13509,1,12/11/2013,2013,8.2
13510,4,12/11/2013,2013,5.3
13511,1,12/11/2013,2013,8.1
13512,2,12/12/2013,2013,7.7
13513,2,12/12/2013,2013,7.9
13514,4,12/13/2013,2013,1.7
13515,4,12/13/2013,2013,8
13516,1,12/13/2013,2013,8.2
13517,2,12/14/2013,2013,8.5
13518,2,12/14/2013,2013,10.7
13519,3,12/15/2013,2013,8.2
13520,2,12/15/2013,2013,14
13521,2,12/16/2013,2013,6.1
13522,1,12/16/2013,2013,10.2
13523,6,12/16/2013,2013,2.4
13524,6,12/17/2013,2013,3.3
13525,4,12/17/2013,2013,6.4
13526,4,12/17/2013,2013,8.2
13527,2,12/18/2013,2013,8.9
13528,1,12/18/2013,2013,9.4
13529,2,12/19/2013,2013,20.3
13530,1,12/19/2013,2013,8.2
13531,4,12/19/2013,2013,11.8
13532,2,12/20/2013,2013,2.3
13533,2,12/20/2013,2013,10.4
13534,2,12/20/2013,2013,9.4
13535,4,12/21/2013,2013,3.1
13536,6,12/21/2013,2013,8.2
13537,2,12/21/2013,2013,5.3
13538,4,12/22/2013,2013,8.2
13539,4,12/22/2013,2013,23
13540,2,12/22/2013,2013,30.2
13541,1,12/23/2013,2013,8.2
13542,6,12/23/2013,2013,30.8
13543,1,12/23/2013,2013,6.4
13544,2,12/24/2013,2013,9.6
13545,4,12/24/2013,2013,8.2
13546,4,12/25/2013,2013,4
13547,1,12/25/2013,2013,3
13548,2,12/25/2013,2013,8.2
13549,2,12/26/2013,2013,8.8
13550,2,12/26/2013,2013,16.2
13551,2,12/26/2013,2013,4.9
13552,3,12/27/2013,2013,4
13553,1,12/27/2013,2013,13
13554,1,12/28/2013,2013,16.4
13555,4,12/28/2013,2013,3.9
13556,5,12/29/2013,2013,8.2
13557,2,12/29/2013,2013,6.7
13558,5,12/29/2013,2013,18.8
13559,6,12/30/2013,2013,2.8
13560,6,12/30/2013,2013,7.9
13561,4,12/31/2013,2013,1.6
13562,4,12/31/2013,2013,6.6
13563,4,1/1/2014,2014,8.7
13564,6,1/3/2014,2014,18
13565,4,1/4/2014,2014,8.3
13566,2,1/4/2014,2014,13.3
13567,1,1/5/2014,2014,8.9
13568,4,1/7/2014,2014,5.8
13569,1,1/8/2014,2014,19.9
13570,1,1/8/2014,2014,8.8
13571,1,1/10/2014,2014,14
13572,5,1/11/2014,2014,11.7
13573,1,1/12/2014,2014,13.8
13574,2,1/12/2014,2014,10.2
13575,1,1/13/2014,2014,23.7
13576,2,1/13/2014,2014,7.6
13577,2,1/14/2014,2014,16
13578,4,1/15/2014,2014,17.1
13579,3,1/16/2014,2014,19
13580,1,1/17/2014,2014,12.2
13581,2,1/18/2014,2014,3.7
13582,6,1/18/2014,2014,7.3
13583,4,1/19/2014,2014,24.1
13584,5,1/19/2014,2014,10.3
13585,1,1/20/2014,2014,11.7
13586,2,1/21/2014,2014,11.7
13587,1,1/22/2014,2014,21.3
13588,4,1/23/2014,2014,22.3
13589,2,1/23/2014,2014,7.4
13590,1,1/23/2014,2014,3
13591,2,1/24/2014,2014,14.6
13592,1,1/25/2014,2014,11.9
13593,6,1/25/2014,2014,5.8
13594,2,1/26/2014,2014,3.3
13595,3,1/26/2014,2014,16.6
13596,1,1/27/2014,2014,5.2
13597,4,1/28/2014,2014,17.7
13598,2,1/28/2014,2014,6.4
13599,2,1/28/2014,2014,3
13600,5,1/29/2014,2014,8.6
13601,1,1/29/2014,2014,10.7
13602,2,1/30/2014,2014,10.7
13603,4,1/31/2014,2014,6.6
13604,6,1/31/2014,2014,16.7
13605,1,2/1/2014,2014,40.1
13606,1,2/1/2014,2014,6.1
13607,4,2/2/2014,2014,8.1
13608,4,2/2/2014,2014,10.3
13609,1,2/3/2014,2014,11.7
13610,1,2/3/2014,2014,15.7
13611,2,2/3/2014,2014,7.1
13612,3,2/4/2014,2014,10.4
13613,2,2/4/2014,2014,27.9
13614,2,2/5/2014,2014,9.8
13615,2,2/5/2014,2014,10.7
13616,5,2/6/2014,2014,11.3
13617,6,2/6/2014,2014,11.7
13618,4,2/7/2014,2014,12.9
13619,4,2/7/2014,2014,10.4
13620,4,2/8/2014,2014,35.6
13621,6,2/9/2014,2014,11.5
13622,4,2/9/2014,2014,10.1
13623,1,2/10/2014,2014,10.8
13624,6,2/10/2014,2014,11.7
13625,3,2/11/2014,2014,3.8
13626,2,2/12/2014,2014,6.1
13627,1,2/12/2014,2014,4.3
13628,6,2/13/2014,2014,22.6
13629,1,2/13/2014,2014,13.8
13630,1,2/13/2014,2014,17.9
13631,1,2/14/2014,2014,7.7
13632,3,2/14/2014,2014,12.8
13633,3,2/14/2014,2014,8.5
13634,1,2/15/2014,2014,10.8
13635,5,2/15/2014,2014,8.2
13636,2,2/16/2014,2014,7.8
13637,6,2/16/2014,2014,15.6
13638,2,2/17/2014,2014,5.6
13639,2,2/17/2014,2014,34.3
13640,3,2/18/2014,2014,15.9
13641,2,2/18/2014,2014,7.4
13642,2,2/19/2014,2014,5.7
13643,2,2/19/2014,2014,30.1
13644,4,2/20/2014,2014,9.3
13645,4,2/20/2014,2014,13.2
13646,2,2/21/2014,2014,13.2
13647,6,2/21/2014,2014,12
13648,5,2/21/2014,2014,8.8
13649,1,2/22/2014,2014,6.3
13650,3,2/22/2014,2014,6.6
13651,3,2/22/2014,2014,9.5
13652,4,2/23/2014,2014,17
13653,4,2/23/2014,2014,11.7
13654,1,2/23/2014,2014,19.2
13655,1,2/24/2014,2014,32.9
13656,1,2/24/2014,2014,13.4
13657,2,2/25/2014,2014,6
13658,2,2/25/2014,2014,3.2
13659,2,2/26/2014,2014,10.5
13660,1,2/26/2014,2014,21.8
13661,2,2/26/2014,2014,4.7
13662,2,2/26/2014,2014,11.7
13663,2,2/27/2014,2014,13.5
13664,4,2/27/2014,2014,9.4
13665,4,2/28/2014,2014,5.6
13666,1,2/28/2014,2014,16.6
13667,1,2/28/2014,2014,11.7
13668,5,3/1/2014,2014,11.9
13669,1,3/1/2014,2014,37.5
13670,6,3/1/2014,2014,9.7
13671,2,3/2/2014,2014,11.7
13672,2,3/3/2014,2014,9.2
13673,2,3/3/2014,2014,39.3
13674,3,3/3/2014,2014,8.7
13675,1,3/3/2014,2014,13.2
13676,2,3/4/2014,2014,7.4
13677,1,3/4/2014,2014,20.7
13678,1,3/5/2014,2014,11.5
13679,5,3/5/2014,2014,11.7
13680,1,3/5/2014,2014,9.1
13681,1,3/6/2014,2014,10.9
13682,1,3/6/2014,2014,6.2
13683,1,3/6/2014,2014,86.6
13684,2,3/7/2014,2014,5.9
13685,1,3/7/2014,2014,13.4
13686,2,3/7/2014,2014,12.1
13687,5,3/8/2014,2014,22.9
13688,2,3/8/2014,2014,6.2
13689,2,3/9/2014,2014,12.9
13690,4,3/9/2014,2014,11.6
13691,2,3/9/2014,2014,9.4
13692,3,3/10/2014,2014,28.4
13693,5,3/10/2014,2014,7.1
13694,4,3/10/2014,2014,18.8
13695,4,3/11/2014,2014,5.8
13696,1,3/11/2014,2014,47.8
13697,4,3/11/2014,2014,23.4
13698,1,3/11/2014,2014,10.2
13699,6,3/12/2014,2014,30.4
13700,2,3/12/2014,2014,4.8
13701,2,3/12/2014,2014,11.6
13702,1,3/13/2014,2014,11.6
13703,1,3/13/2014,2014,13.1
13704,6,3/13/2014,2014,8
13705,1,3/14/2014,2014,10.9
13706,2,3/14/2014,2014,7.3
13707,2,3/14/2014,2014,11.7
13708,4,3/15/2014,2014,12.3
13709,6,3/15/2014,2014,11.7
13710,2,3/15/2014,2014,16.6
13711,2,3/16/2014,2014,23
13712,4,3/16/2014,2014,7.3
13713,1,3/16/2014,2014,27.4
13714,4,3/17/2014,2014,4.3
13715,3,3/17/2014,2014,18.1
13716,4,3/17/2014,2014,5.3
13717,2,3/18/2014,2014,58.2
13718,2,3/18/2014,2014,6.6
13719,2,3/18/2014,2014,70.3
13720,2,3/19/2014,2014,9.7
13721,6,3/19/2014,2014,20.8
13722,1,3/19/2014,2014,11.1
13723,1,3/20/2014,2014,11.1
13724,2,3/20/2014,2014,12.2
13725,3,3/20/2014,2014,5.5
13726,3,3/20/2014,2014,30.8
13727,4,3/21/2014,2014,13.9
13728,2,3/21/2014,2014,4.6
13729,1,3/21/2014,2014,9.5
13730,5,3/22/2014,2014,9.4
13731,4,3/22/2014,2014,9.8
13732,2,3/23/2014,2014,18.4
13733,2,3/23/2014,2014,26.3
13734,2,3/23/2014,2014,9.7
13735,1,3/24/2014,2014,9.6
13736,4,3/24/2014,2014,11.7
13737,2,3/24/2014,2014,11.7
13738,4,3/24/2014,2014,9.1
13739,4,3/25/2014,2014,6.2
13740,3,3/25/2014,2014,16.7
13741,2,3/25/2014,2014,20.1
13742,1,3/26/2014,2014,4.1
13743,2,3/26/2014,2014,2.8
13744,2,3/26/2014,2014,46.8
13745,2,3/27/2014,2014,14.4
13746,2,3/27/2014,2014,10.4
13747,4,3/27/2014,2014,16.5
13748,6,3/28/2014,2014,10.3
13749,4,3/28/2014,2014,7.6
13750,3,3/29/2014,2014,9.7
13751,2,3/29/2014,2014,13.6
13752,4,3/29/2014,2014,6.4
13753,5,3/30/2014,2014,7.5
13754,4,3/30/2014,2014,11.7
13755,2,3/30/2014,2014,6.9
13756,4,3/31/2014,2014,2.1
13757,1,3/31/2014,2014,22.3
13758,1,4/1/2014,2014,13.3
13759,4,4/1/2014,2014,10.4
13760,2,4/1/2014,2014,6.9
13761,1,4/2/2014,2014,10.4
13762,2,4/2/2014,2014,18.2
13763,4,4/2/2014,2014,9.7
13764,2,4/3/2014,2014,7.8
13765,4,4/4/2014,2014,19.2
13766,3,4/4/2014,2014,5.7
13767,5,4/4/2014,2014,9.3
13768,1,4/5/2014,2014,18.4
13769,4,4/5/2014,2014,3.8
13770,2,4/5/2014,2014,15.8
13771,1,4/6/2014,2014,9.9
13772,6,4/6/2014,2014,11.7
13773,4,4/6/2014,2014,15.7
13774,2,4/7/2014,2014,12.1
13775,2,4/7/2014,2014,12.2
13776,4,4/7/2014,2014,11.7
13777,2,4/8/2014,2014,27.4
13778,3,4/8/2014,2014,9.1
13779,2,4/8/2014,2014,37.3
13780,2,4/9/2014,2014,9.3
13781,6,4/9/2014,2014,25.1
13782,2,4/10/2014,2014,49.7
13783,1,4/10/2014,2014,6.8
13784,1,4/11/2014,2014,32.7
13785,4,4/11/2014,2014,11.7
13786,6,4/11/2014,2014,6
13787,3,4/12/2014,2014,14.8
13788,3,4/12/2014,2014,2.9
13789,2,4/12/2014,2014,17.4
13790,6,4/13/2014,2014,11.7
13791,3,4/14/2014,2014,12.6
13792,2,4/14/2014,2014,11.2
13793,3,4/15/2014,2014,12.4
13794,2,4/15/2014,2014,15.1
13795,2,4/16/2014,2014,9.1
13796,2,4/16/2014,2014,32.2
13797,2,4/17/2014,2014,13.8
13798,1,4/17/2014,2014,9.5
